"","rank","movie_name","open_day","week_people","sum_people","screen","play_freq","top_country","country","maker","supplier","age","genre","director","actor","re_open","month","day","season","top_genre","top_count"
"9230","954","우리들",NA,421,49337,3,20,"한국","한국","(주)아토","(주)엣나인필름","전체관람가","드라마","윤가은","최수인,설혜인,이서연,박혜진,안정우,전석민,주재윤,최승혁","no_date",NA,NA,"no_date","1","1"
"9231","956","검은 백조",NA,420,2072,1,8,"미국","미국",NA,NA,"기타","어드벤처","헨리 킹","타이론 파워,모린 오하라,레어드 크레거","no_date",NA,NA,"no_date","0","1"
"9232","956","고독한 영혼",NA,420,494,1,13,"미국","미국",NA,NA,"no_age","드라마","니콜라스 레이","험프리 보가트,글로리아 그래햄","no_date",NA,NA,"no_date","1","1"
"9233","956","내일은 영원히",NA,420,1968,1,12,"멕시코","멕시코",NA,NA,"no_age","드라마","어빙 피첼","오손 웰즈,클로데트 콜베트","no_date",NA,NA,"no_date","1","0"
"9234","959","대결",NA,419,419,2,14,"프랑스","프랑스,이탈리아",NA,NA,"no_age","드라마","장 피에르 멜빌","알랑 드롱,부르빌,지안 마리아 볼론테","no_date",NA,NA,"no_date","1","0"
"9235","960","이집트",NA,417,3456,1,15,"미국","미국",NA,NA,"no_age","드라마","마이클 커티즈","장 시몬즈,빅토르 머쳐","no_date",NA,NA,"no_date","1","1"
"9236","961","8월의 크리스마스",NA,416,24978,1,13,"한국","한국","우노필름","한국영상투자개발(주)","15세 관람가","멜로/로맨스","허진호","한석규,심은하,신구,이한위,전미선,오지혜,이용녀","no_date",NA,NA,"no_date","0","1"
"9237","961","유리씨즈",NA,416,10080,1,6,"이탈리아","이탈리아",NA,NA,"no_age","사극","마리오 카메리니","실바나 망가노,커크 더글라스,안소니 퀸","no_date",NA,NA,"no_date","0","0"
"9238","963","매그놀리아",NA,415,904,1,3,"미국","미국","뉴라인 시네마",NA,"청소년관람불가","드라마","폴 토마스 앤더슨","톰 크루즈,멜린다 딜런,줄리안 무어,제이슨 로바즈","no_date",NA,NA,"no_date","1","1"
"9239","964","맥추",NA,414,668,1,10,"일본","일본",NA,NA,"15세 관람가","no_genre","오즈 야스지로","하라 세츠코","no_date",NA,NA,"no_date","0","1"
"9240","964","애정이 꽃피는 나무",NA,414,3192,1,13,"미국","미국","메트로-골드윈-마이어",NA,"no_age","드라마","에드워드 디미트릭","몽고메리 클리프트,엘리자베스 테일러,에바 마리 세인트","no_date",NA,NA,"no_date","1","1"
"9241","964","황야의 결투",NA,414,4828,1,7,"미국","미국","이십세기폭스코리아(주)",NA,"no_age","드라마","존 포드",NA,"no_date",NA,NA,"no_date","1","1"
"9242","967","말할 수 없는 비밀",NA,413,163503,1,12,"대만","대만,홍콩",NA,"(주)엔케이컨텐츠","12세 관람가","멜로/로맨스","주걸륜","주걸륜,계륜미,황추생,증개현","no_date",NA,NA,"no_date","0","0"
"9243","968","주디와 데이트",NA,412,412,1,15,"미국","미국",NA,NA,"no_age","멜로/로맨스","리처드 소프","윌레스 비어리,엘리자베스 테일러","no_date",NA,NA,"no_date","0","1"
"9244","969","더 서클",NA,409,71362,9,60,"미국","미국",NA,"씨네그루(주)키다리이엔티","12세 관람가","드라마","제임스 폰솔트","엠마 왓슨,톰 행크스","no_date",NA,NA,"no_date","1","1"
"9245","969","돈 보더 투 노크",NA,409,639,1,18,"미국","미국",NA,NA,"no_age","드라마","로이 워드 베이커","리차드 위드마크,마릴린 몬로","no_date",NA,NA,"no_date","1","1"
"9246","971","건힐의 결투",NA,407,3251,1,10,"미국","미국",NA,NA,"no_age","스릴러","존 스터지스","커크 더글라스,앤소니 퀸","no_date",NA,NA,"no_date","0","1"
"9247","971","세븐",NA,407,12396,1,10,"미국","미국","뉴라인 시네마","(주)드림팩트엔터테인먼트","청소년관람불가","범죄","데이빗 핀처","브래드 피트,모건 프리먼,기네스 팰트로우","no_date",NA,NA,"no_date","1","1"
"9248","971","인생의 종착역",NA,407,407,1,8,"미국","미국","이십세기폭스필름코퍼레이션",NA,"no_age","코미디","헨리 해서웨이,하워드 혹스,헨리 킹,헨리 코스터,진 네글레스코","프레드 알렌,앤 박스터,지네 크레인,팔리 그레인저,찰스 로튼,오스카 레번,마릴린 몬로,프레드 알렌","no_date",NA,NA,"no_date","0","1"
"9249","974","사일런스",NA,406,95156,1,1,"미국","미국,대만,멕시코",NA,"씨네그루(주)키다리이엔티","15세 관람가","드라마","마틴 스콜세지","앤드류 가필드,리암 니슨,아담 드라이버,시아란 힌즈,아사노 타다노부,코마츠 나나,츠카모토 신야,카세 료,사부,이세이 오가타","no_date",NA,NA,"no_date","1","1"
"9250","974","연애담",NA,406,24102,1,12,"한국","한국","한국영화아카데미","(주)인디플러그","청소년관람불가","멜로/로맨스","이현주","이상희,류선영,박근록,임성미,김종수,유우람,이성용,이성용,이지수,장병기,차승호","no_date",NA,NA,"no_date","0","1"
"9251","974","파수꾼",NA,406,25867,1,12,"한국","한국","한국영화아카데미","필라멘트픽쳐스","15세 관람가","드라마","윤성현","서준영,박정민,조성하,이제훈,이초희,이재연,배제기","no_date",NA,NA,"no_date","1","1"
"9252","977","부르주아의 은밀한 매력",NA,404,853,1,4,"프랑스","프랑스,스페인",NA,NA,"no_age","코미디","루이스 브뉘엘","페르난도 레이,폴 프랭코,델핀 세이릭,뷜 오지에,스테판 오드랑,장 피에르 카셀","no_date",NA,NA,"no_date","0","0"
"9253","977","제 2회 콕! 애니 Healing",NA,404,404,2,5,"한국","한국",NA,NA,"no_age","애니메이션",NA,NA,"no_date",NA,NA,"no_date","0","1"
"9254","979","자유부인 '81",NA,403,8248,1,15,"한국","한국","동아흥행㈜",NA,"청소년관람불가","드라마","박호태","남궁원,윤정희,최무룡,한소룡,이자영","no_date",NA,NA,"no_date","1","1"
"9255","980","스테잉 버티컬",NA,401,785,1,11,"프랑스","프랑스",NA,NA,"청소년관람불가","드라마","알랭 기로디",NA,"no_date",NA,NA,"no_date","1","0"
"9256","980","케인호의 반란",NA,401,3939,1,13,"미국","미국",NA,NA,"no_age","드라마",NA,NA,"no_date",NA,NA,"no_date","1","1"
"9257","982","동경 이야기",NA,400,1331,1,5,"일본","일본",NA,"오드","전체관람가","드라마","오즈 야스지로","치슈 류,히가시야마 치에코","no_date",NA,NA,"no_date","1","1"
"9258","982","순수의 시대",NA,400,470308,1,4,"한국","한국","(주)화인웍스","씨제이이앤엠(주)","청소년관람불가","사극","안상훈","신하균,장혁,강한나,강하늘,박혜준,정현국,권승구,서지오,권지훈,천준호,최아람,양영조,김경애,오하늬,윤민규,이광기,김민수,이상민,이수민,손병호,박갑진,최무성,기주봉,이재용,문영동,조희봉","no_date",NA,NA,"no_date","0","1"
"9259","984","잃어버린 주말",NA,398,1822,1,5,"미국","미국",NA,NA,"no_age","드라마","빌리 와일더","레이 밀랜드,제인 와이먼","no_date",NA,NA,"no_date","1","1"
"9260","985","목소리의 형태",NA,396,276239,4,17,"일본","일본",NA,"(주)디스테이션","전체관람가","애니메이션","야마다 나오코","이리노 미유,하야미 사오리,유키 아오이,오노 켄쇼,카네코 유키,이시카와 유이,토요나가 토시유키","no_date",NA,NA,"no_date","0","1"
"9261","985","하오의 결투",NA,396,396,1,8,"미국","미국",NA,NA,"no_age","서부극(웨스턴)","샘 페킨파","랜돌프 스콧","no_date",NA,NA,"no_date","0","1"
"9262","987","데어 윌 비 블러드",NA,395,14485,1,3,"미국","미국",NA,"한국소니픽쳐스릴리징브에나비스타영화㈜","15세 관람가","스릴러","폴 토마스 앤더슨","폴 다노,다니엘 데이 루이스","no_date",NA,NA,"no_date","0","1"
"9263","987","미워도 다시 한번 2",NA,395,3636,1,10,"한국","한국",NA,NA,"no_age","드라마","정소영","김정훈,김정옥,김지영,문희,신영균","no_date",NA,NA,"no_date","1","1"
"9264","987","퍼스널 쇼퍼",NA,395,14577,3,9,"프랑스","프랑스",NA,"아이 엠","15세 관람가","드라마","올리비에 아사야스","크리스틴 스튜어트","no_date",NA,NA,"no_date","1","0"
"9265","990","승풍파랑",NA,394,394,5,18,"홍콩","홍콩",NA,"(주)선익필름","15세 관람가","코미디","한한","덩차오,펑위옌,조려영","no_date",NA,NA,"no_date","0","0"
"9266","991","앤티 맘",NA,393,393,1,12,"미국","미국",NA,NA,"no_age","가족","모튼 다코스타","로사린드 러셀,포레스트 터커","no_date",NA,NA,"no_date","0","1"
"9267","992","하이 눈",NA,389,8980,1,11,"미국","미국",NA,NA,"15세 관람가","서부극(웨스턴)","프레드 진네만","게리 쿠퍼,토마스 미첼,그레이스 켈리","no_date",NA,NA,"no_date","0","1"
"9268","993","피안화",NA,387,546,1,10,"일본","일본",NA,NA,"15세 관람가","no_genre","오즈 야스지로","사다 케이지,아리마 이네코,사부리 신","no_date",NA,NA,"no_date","0","1"
"9269","994","펀치 드렁크 러브",NA,386,691,1,3,"미국","미국","콜럼비아트라이스타","콜럼비아트라이스타","15세 관람가","로맨틱코미디","폴 토마스 앤더슨","아담 샌들러,에밀리 왓슨","no_date",NA,NA,"no_date","1","1"
"9270","995","귀여운 빌리",NA,385,1615,1,13,"미국","미국",NA,NA,"no_age","로맨틱코미디","조지 쿠커","주디 할리데이,브로데릭 크로포드","no_date",NA,NA,"no_date","1","1"
"9271","995","머나먼 서부",NA,385,896,1,8,"미국","미국",NA,NA,"no_age","서부극(웨스턴)","안소니 만","제임스 스튜어트,루스 로만","no_date",NA,NA,"no_date","0","1"
"9272","997","오케스트라의 소녀",NA,384,4375,1,6,"미국","미국",NA,NA,"no_age","코미디","헨리 코스터","디나 더빈,아돌프 멘주","no_date",NA,NA,"no_date","0","1"
"9273","998","내가 버린 남자",NA,383,6407,1,8,"한국","한국","한림영화",NA,"청소년관람불가","드라마","정소영","유지인,윤일봉,남능미","no_date",NA,NA,"no_date","1","1"
"9274","999","애꾸눈 잭",NA,382,5630,1,4,"미국","미국",NA,NA,"no_age","기타",NA,NA,"no_date",NA,NA,"no_date","0","1"
"9275","1000","마미",NA,381,58629,1,7,"캐나다","캐나다,프랑스",NA,"(주)엣나인필름","15세 관람가","드라마","자비에 돌란","앤 도벌,안토니-올리버 피론,수잔 클레망","no_date",NA,NA,"no_date","1","0"
"9276","1000","호박과 마요네즈",NA,381,381,6,25,"일본","일본",NA,"(주)디스테이션","15세 관람가","멜로/로맨스","토미나가 마사노리","우스다 아사미,오다기리 죠","no_date",NA,NA,"no_date","0","1"
"9277","1002","눈길",NA,380,130493,1,4,"한국","한국","KBS","(주)엣나인필름","15세 관람가","드라마","이나정","김영옥,김향기,김새론,조수향,서영주,장영남,박윤호,이승연","no_date",NA,NA,"no_date","1","1"
"9278","1002","스파나잇",NA,380,489,4,34,"미국","미국",NA,"하준사","청소년관람불가","드라마","앤드류 안",NA,"no_date",NA,NA,"no_date","1","1"
"9279","1002","욕망의 상속자",NA,380,380,1,10,"미국","미국",NA,NA,"no_age","범죄","존 크롬웰","험프리 보가트,리자베스 스콧","no_date",NA,NA,"no_date","1","1"
"9280","1005","프랭크",NA,379,53149,4,12,"영국","영국,아일랜드",NA,"(주)영화사 진진","15세 관람가","코미디","레니 에이브러햄슨","마이클 패스벤더,도널 글리슨,매기 질렌할,스쿳 맥네이리","no_date",NA,NA,"no_date","0","0"
"9281","1006","모던 타임즈",NA,378,6774,1,16,"미국","미국","찰리채플린프로덕션","(주)엣나인필름","기타","코미디","찰리 채플린","찰리 채플린,파울레트 고다드","no_date",NA,NA,"no_date","0","1"
"9282","1007","청년 마르크스",NA,377,377,2,11,"프랑스","프랑스,독일,벨기에",NA,"와이드 릴리즈(주)","15세 관람가","드라마","라울 펙","오거스트 딜,올리비에 구르메,빅키 크리엡스","no_date",NA,NA,"no_date","1","0"
"9283","1008","아파트 생태계",NA,375,375,1,8,"한국","한국",NA,NA,"no_age","다큐멘터리","정재은",NA,"no_date",NA,NA,"no_date","0","1"
"9284","1009","해녀",NA,373,1624,1,18,"미국","미국","이십세기폭스필름코퍼레이션",NA,"no_age","멜로/로맨스","진 네글레스코","앨런 래드,클리프톤 웹,소피아 로렌","no_date",NA,NA,"no_date","0","1"
"9285","1009","황진이",NA,373,5966,1,8,"한국","한국","(주)동아수출공사",NA,"청소년관람불가","사극","배창호","장미희,안성기,전무송,김윤경,김지영,신일룡,조주미,홍윤정","no_date",NA,NA,"no_date","0","1"
"9286","1011","스와니 강",NA,371,371,1,6,"미국","미국",NA,NA,"no_age","드라마",NA,"돈 아메시","no_date",NA,NA,"no_date","1","1"
"9287","1012","모감보",NA,370,9783,1,18,"미국","미국","메트로-골드윈-마이어",NA,"no_age","드라마","존 포드","그레이스 켈리,클라크 게이블,에바 가드너","no_date",NA,NA,"no_date","1","1"
"9288","1012","프레스",NA,370,373,4,87,"한국","한국","씨네마캣 픽쳐스","레드무비","15세 관람가","드라마","최정민","진용욱,목규리,김경옥,문수현,송상훈","no_date",NA,NA,"no_date","1","1"
"9289","1014","피아니스트",NA,368,14468,2,14,"프랑스","프랑스",NA,"(주)씨네월드","12세 관람가","드라마","로만 폴란스키","애드리언 브로디,토마스 크레취만,프랭크 핀레이","no_date",NA,NA,"no_date","1","0"
"9290","1015","스토커",NA,367,379241,1,4,"미국","미국",NA,"이십세기폭스코리아(주)","청소년관람불가","드라마","박찬욱","미아 와시코브스카,매튜 구드,니콜 키드먼,더못 멀로니,재키 위버","no_date",NA,NA,"no_date","1","1"
"9291","1015","트로이의 헤렌",NA,367,3368,1,15,"미국","미국","워너 브러더스 픽쳐스",NA,"no_age","사극","로버트 와이즈","로잔나 포에스타,자크 쎄나스,세드릭 하드윅,스탠리 베이커","no_date",NA,NA,"no_date","0","1"
"9292","1017","수집가",NA,366,366,1,3,"프랑스","프랑스",NA,NA,"no_age","로맨틱코미디","에릭 로메르",NA,"no_date",NA,NA,"no_date","1","0"
"9293","1018","깁슨 가족 연대기",NA,364,1412,1,15,"영국","영국",NA,NA,"no_age","코미디","데이빗 린","로버트 뉴튼,셀리아 존슨","no_date",NA,NA,"no_date","0","0"
"9294","1018","언노운 걸",NA,364,25234,1,5,"벨기에","벨기에,프랑스",NA,"오드","12세 관람가","드라마","뤽 다르덴,장 피에르 다르덴","아델 하에넬,올리비에 구르메","no_date",NA,NA,"no_date","1","0"
"9295","1018","터닝메카드W: 블랙미러의 부활",NA,364,429933,3,75,"한국","한국","㈜희원엔터테인먼트","씨네그루(주)키다리이엔티","전체관람가","애니메이션","홍헌표,김석원","소연,윤아영,신용우,장광,강호철,안영미,윤미나,이재현","no_date",NA,NA,"no_date","0","1"
"9296","1021","런던 프라이드",NA,363,13130,2,7,"영국","영국",NA,"(주)영화사 진진","15세 관람가","코미디","매튜 워처스","빌 나이,이멜다 스턴톤,도미닉 웨스트,패디 콘시딘,앤드류 스캇,조지 맥케이,조셉 길건","no_date",NA,NA,"no_date","0","0"
"9297","1021","쾌걸 조로",NA,363,3243,1,14,"미국","미국",NA,NA,"15세 관람가","no_genre",NA,"타이론 파워,린다 다넬","no_date",NA,NA,"no_date","0","1"
"9298","1023","3인의 난폭한 사람들",NA,362,760,1,5,"미국","미국","파라마운트 픽쳐스",NA,"no_age","서부극(웨스턴)","루돌프 마테","찰톤 헤스톤,앤 박스터,길버트 롤랜드","no_date",NA,NA,"no_date","0","1"
"9299","1023","사랑방 손님과 어머니",NA,362,3317,1,13,"한국","한국",NA,NA,"no_age","드라마","신상옥","최은희,전영선,김진규,도금봉","no_date",NA,NA,"no_date","1","1"
"9300","1023","출입 금지",NA,362,362,1,12,"미국","미국",NA,NA,"no_age","범죄","윌리엄 와일러","실비아 시드니,조엘 맥크레,험프리 보가트","no_date",NA,NA,"no_date","1","1"
"9301","1026","풍뎅이뎅이",NA,361,361,4,48,"한국","한국","(주)디씨지플러스","(주)콘텐츠판다","전체관람가","애니메이션","이재한",NA,"no_date",NA,NA,"no_date","0","1"
"9302","1027","붉은 비키니 무삭제판",NA,360,360,20,21,"한국","한국","(주)로드하우스","(주)로드하우스","청소년관람불가","멜로/로맨스","최무연",NA,"no_date",NA,NA,"no_date","0","1"
"9303","1027","하더 데이 폴",NA,360,360,1,10,"미국","미국",NA,NA,"no_age","드라마","마크 로브슨","험프리 보가트,로드 스테이거","no_date",NA,NA,"no_date","1","1"
"9304","1027","한밤의 암살자",NA,360,437,1,6,"프랑스","프랑스,이탈리아",NA,NA,"no_age","스릴러","장 피에르 멜빌","알랑 드롱,프랑스와 페리어","no_date",NA,NA,"no_date","0","0"
"9305","1030","맨발의 백작부인",NA,359,3698,1,9,"미국","미국",NA,NA,"no_age","드라마","조셉 L. 맨키위즈","험프리 보가트,에바 가드너","no_date",NA,NA,"no_date","1","1"
"9306","1031","검은 초상",NA,358,2175,1,21,"미국","미국",NA,NA,"no_age","드라마","마이클 고든","앤소니 퀸,라나 터너","no_date",NA,NA,"no_date","1","1"
"9307","1031","데미트리아스",NA,358,4973,1,6,"미국","미국","이십세기폭스필름코퍼레이션",NA,"no_age","액션","델머 데이브즈","수잔 헤이워드,마이클 레니","no_date",NA,NA,"no_date","1","1"
"9308","1031","라따뚜이",NA,358,1025563,3,12,"미국","미국","픽사 애니메이션 스튜디오","한국소니픽쳐스릴리징브에나비스타영화㈜","전체관람가","애니메이션","브래드 버드","패튼 오스왈트,루 로마노,피터 손","no_date",NA,NA,"no_date","0","1"
"9309","1031","키 라고",NA,358,2432,1,10,"미국","미국",NA,NA,"no_age","범죄","존 휴스턴","험프리 보가트,에드워드 G. 로빈슨,로렌 바콜","no_date",NA,NA,"no_date","1","1"
"9310","1035","황혼의 결투",NA,357,773,1,6,"미국","미국","파라마운트 픽쳐스",NA,"no_age","멜로/로맨스","스튜어트 길모어","조엘 맥크레,브라이언 던리비,소니 터프츠","no_date",NA,NA,"no_date","0","1"
"9311","1036","금지된 장난",NA,355,2139,1,6,"프랑스","프랑스",NA,NA,"기타","드라마","르네 클레망","조르주 푸줄리,브리지트 포세이","no_date",NA,NA,"no_date","1","0"
"9312","1036","스팔타카스",NA,355,3993,1,10,"미국","미국","브라이나프로덕션즈",NA,"no_age","드라마","스탠리 큐브릭","커크 더글라스,로렌스 올리비에","no_date",NA,NA,"no_date","1","1"
"9313","1038","백사부인",NA,353,1514,1,10,"한국","한국","신필름",NA,"no_age","사극","신상옥","최은희,신성일","no_date",NA,NA,"no_date","0","1"
"9314","1038","흐트러진 구름",NA,353,1030,1,7,"일본","일본",NA,NA,"no_age","드라마","나루세 미키오","가야마 유조,츠카사 요코","no_date",NA,NA,"no_date","1","1"
"9315","1040","더럽혀진 얼굴의 천사",NA,351,351,1,10,"미국","미국",NA,NA,"no_age","범죄","마이클 커티즈","제임스 카그니,팻 오브라이언,험프리 보가트","no_date",NA,NA,"no_date","1","1"
"9316","1040","슈퍼 빼꼼: 스파이 대작전",NA,351,99752,1,42,"한국","한국","(합)알지애니메이션스튜디오","메가박스(주)플러스엠","전체관람가","애니메이션","임아론","김태균,최정현,최낙윤,남도형,윤용식,김성연,박상호,장현주","no_date",NA,NA,"no_date","0","1"
"9317","1042","두 엄마",NA,350,350,20,22,"한국","한국","(주)소나무픽쳐스","(주)소나무픽쳐스","청소년관람불가","멜로/로맨스","이도시","이민욱","no_date",NA,NA,"no_date","0","1"
"9318","1043","물속에서 숨 쉬는 법",NA,349,349,1,5,"한국","한국",NA,NA,"no_age","드라마","고현석","윤진","no_date",NA,NA,"no_date","1","1"
"9319","1043","영 앳 하트",NA,349,4305,1,4,"미국","미국",NA,NA,"no_age","드라마","고든 더글라스","도리스 데이,프랭크 시내트라","no_date",NA,NA,"no_date","1","1"
"9320","1045","쥬발",NA,347,647,1,6,"미국","미국",NA,NA,"no_age","서부극(웨스턴)","델머 데이비스","글렌 포드,어네스트 보그나인","no_date",NA,NA,"no_date","0","1"
"9321","1046","매치 포인트",NA,346,132606,1,12,"영국","영국,미국","비비씨필름즈","(주)퍼스트런","청소년관람불가","멜로/로맨스","우디 알렌","조나단 리스 마이어스,스칼렛 요한슨","no_date",NA,NA,"no_date","0","0"
"9322","1047","극장판 프리파라 모두 모여라! 프리즘☆투어즈",NA,345,32955,1,35,"한국","한국","동우에이앤이(주)","(주)박수엔터테인먼트","전체관람가","애니메이션","히시다 마사카즈",NA,"no_date",NA,NA,"no_date","0","1"
"9323","1047","빅 식",NA,345,345,3,9,"미국","미국",NA,"(주)리틀빅픽쳐스","no_age","로맨틱코미디","마이클 쇼월터","쿠마일 난지아니,조 카잔,홀리 헌터,레이 로마노","no_date",NA,NA,"no_date","1","1"
"9324","1047","사형수 탈옥하다",NA,345,395,1,6,"프랑스","프랑스",NA,NA,"12세 관람가","드라마","로베르 브레송","프랑수아 레테리에,샤를 르 클랑셰","no_date",NA,NA,"no_date","1","0"
"9325","1050","소통과 거짓말",NA,344,531,9,97,"한국","한국","프로젝트 잉여","무브먼트","청소년관람불가","드라마","이승원","장선,김권후,김선영,박지훈,이승원","no_date",NA,NA,"no_date","1","1"
"9326","1051","심야식당 2",NA,341,46700,4,27,"일본","일본",NA,"(주)디스테이션","12세 관람가","드라마","마츠오카 조지","코바야시 카오루,오다기리 죠","no_date",NA,NA,"no_date","1","1"
"9327","1052","4등",NA,337,39029,1,3,"한국","한국","국가인권위원회","(주)프레인글로벌","15세 관람가","드라마","정지우","박해준,이항나,유재상,최무성,정가람,유재명,남문철,이혁찬,임유진,이상혁,이승준,최은미,권세정","no_date",NA,NA,"no_date","1","1"
"9328","1052","분노의 강",NA,337,1225,1,18,"미국","미국",NA,NA,"no_age","드라마","엘리아 카잔","몽고메리 클리프트,리 레믹","no_date",NA,NA,"no_date","1","1"
"9329","1054","마음의 행로",NA,336,16102,1,19,"미국","미국",NA,NA,"no_age","드라마","머빈 르로이","그리어 가슨","no_date",NA,NA,"no_date","1","1"
"9330","1055","청원",NA,335,78766,1,10,"인도","인도",NA,"이언픽쳐스","12세 관람가","드라마","산제이 렐라 반살리","리틱 로산,아이쉬와라 라이","no_date",NA,NA,"no_date","1","0"
"9331","1056","어페어 투 리멤버",NA,334,9842,1,17,"미국","미국","이십세기폭스필름코퍼레이션",NA,"15세 관람가","드라마","레오 맥커레이","캐리 그랜트,데보라 카,리차드 데닝","no_date",NA,NA,"no_date","1","1"
"9332","1056","유관순",NA,334,796,1,8,"한국","한국",NA,NA,"no_age","드라마","윤봉춘","도금봉,한은진","no_date",NA,NA,"no_date","1","1"
"9333","1058","시암",NA,329,329,5,37,"태국","태국",NA,"봄바람영화사","15세 관람가","공포(호러)","파이라크 쿰완",NA,"no_date",NA,NA,"no_date","0","0"
"9334","1059","24주",NA,327,4040,3,38,"독일","독일",NA,"(주)영화사 진진","청소년관람불가","드라마","앤 조라 베라치드","줄리아 옌체","no_date",NA,NA,"no_date","1","0"
"9335","1060","SESIFF2017 먹고사는 백만가지 방법",NA,326,326,2,2,"기타","기타",NA,NA,"no_age","기타",NA,NA,"no_date",NA,NA,"no_date","0","0"
"9336","1060","가자 항해자여",NA,326,1866,1,8,"미국","미국",NA,NA,"no_age","드라마","어빙 래퍼","베티 데이비스,폴 헌레이드","no_date",NA,NA,"no_date","1","1"
"9337","1060","광란의 사랑",NA,326,571,1,6,"미국","미국",NA,NA,"청소년관람불가","드라마","데이빗 린치","니콜라스 케이지,로라 던","no_date",NA,NA,"no_date","1","1"
"9338","1063","근거리 연애",NA,325,325,4,14,"일본","일본",NA,"(주)엔케이컨텐츠","15세 관람가","멜로/로맨스","쿠마자와 나오토","야마시타 토모히사,코마츠 나나,미즈카와 아사미","no_date",NA,NA,"no_date","0","1"
"9339","1064","스펠바운드",NA,324,639,1,6,"미국","미국",NA,NA,"no_age","미스터리","알프레드 히치콕","잉그리드 버그만,그레고리 펙","no_date",NA,NA,"no_date","0","1"
"9340","1065","나는 부정한다",NA,322,31638,1,5,"영국","영국,미국",NA,"(주)티캐스트","12세 관람가","드라마","믹 잭슨","레이첼 와이즈,톰 윌킨슨,티모시 스폴,앤드류 스캇,마크 거티스,해리엇 월터,알렉스 제닝스,맥시밀리언 비포트,토드 보이스","no_date",NA,NA,"no_date","1","0"
"9341","1065","대폭군",NA,322,609,1,12,"한국","한국","신필름",NA,"no_age","전쟁","임원식","최은희,김승호,남궁원","no_date",NA,NA,"no_date","0","1"
"9342","1065","복수는 나의것",NA,322,322,1,2,"일본","일본",NA,NA,"no_age","범죄","이마무라 쇼헤이","키요카와 니지코,미쿠니 렌타로,미야코 쵸쵸,오가타 켄","no_date",NA,NA,"no_date","1","1"
"9343","1065","시니어 재즈 밴드",NA,322,322,1,5,"일본","일본",NA,"(주)에이앤비픽쳐스","12세 관람가","드라마","미야타케 유이","미야시타 토모미,카와하라 사부,토쿠이 유","no_date",NA,NA,"no_date","1","1"
"9344","1069","DIMA 방송보도제작과 영상제 ‘추억이 오네요’ 2부",NA,320,320,1,2,"한국","한국",NA,NA,"no_age","기타",NA,NA,"no_date",NA,NA,"no_date","0","1"
"9345","1070","고종황제와 의사 안중근",NA,318,3530,1,8,"한국","한국",NA,NA,"no_age","사극","전창근","김승호,전창근,최남현","no_date",NA,NA,"no_date","0","1"
"9346","1070","용의자 X적헌신",NA,318,318,5,25,"중국","중국",NA,"(주)퍼스트런","12세 관람가","드라마","소유붕",NA,"no_date",NA,NA,"no_date","1","0"
"9347","1070","젊은 사자들",NA,318,2781,1,5,"미국","미국",NA,NA,"청소년관람불가","드라마","에드워드 디미트릭","말론 브란도,몽고메리 클리프트,딘 마틴","no_date",NA,NA,"no_date","1","1"
"9348","1070","코만체로스",NA,318,1880,1,6,"미국","미국",NA,NA,"no_age","액션","마이클 커티즈","존 웨인,스튜어트 휘트먼","no_date",NA,NA,"no_date","1","1"
"9349","1074","나는 고양이로소이다",NA,317,8388,3,22,"한국","한국","엠앤씨에프","(주)리틀빅픽쳐스","전체관람가","다큐멘터리","조은성","강민혁,이용한,김하연","no_date",NA,NA,"no_date","0","1"
"9350","1075","알라모",NA,316,2752,1,10,"미국","미국",NA,NA,"no_age","전쟁","존 웨인","존 웨인,리차드 위드마크,프랭키 아발론","no_date",NA,NA,"no_date","0","1"
"9351","1075","지옥의 영웅들",NA,316,718,1,6,"미국","미국",NA,NA,"no_age","액션","돈 시겔","스티브 맥퀸,바비 다린","no_date",NA,NA,"no_date","1","1"
"9352","1075","천주정",NA,316,6545,1,22,"중국","중국",NA,"(주)에스와이코마드","청소년관람불가","액션","지아 장 커","강무,왕보강,자오 타오","no_date",NA,NA,"no_date","1","0"
"9353","1078","킬링 디어",NA,314,314,1,2,"미국","미국,영국",NA,"오드","no_age","스릴러","요르고스 란티모스","콜린 파렐,니콜 키드먼","no_date",NA,NA,"no_date","0","1"
"9354","1078","평원아",NA,314,660,1,7,"미국","미국",NA,NA,"기타","서부극(웨스턴)","세실 B. 데밀","게리 쿠퍼,진 아서","no_date",NA,NA,"no_date","0","1"
"9355","1080","명탐정 필립",NA,313,838,1,12,"미국","미국",NA,NA,"no_age","범죄","하워드 혹스","험프리 보가트,로렌 바콜","no_date",NA,NA,"no_date","1","1"
"9356","1081","너와 극장에서",NA,312,312,1,5,"한국","한국",NA,NA,"no_age","드라마","유지영,정가영,김태진",NA,"no_date",NA,NA,"no_date","1","1"
"9357","1082","상류사회",NA,311,1389,1,6,"미국","미국","메트로-골드윈-마이어",NA,"no_age","로맨틱코미디","찰스 월터스","빙 크로스비,그레이스 켈리,프랭크 시내트라,셀레스테 홈","no_date",NA,NA,"no_date","1","1"
"9358","1083","부기나이트",NA,310,784,1,3,"미국","미국","고라디필름컴퍼니",NA,"청소년관람불가","드라마","폴 토마스 앤더슨","돈 치들,헤더 그레이엄,루이스 구즈만,필립 베이커 홀,필립 세이모어 호프만","no_date",NA,NA,"no_date","1","1"
